Next time I hope the earthquake doesn't just take your tv it should take you too #rudebitch #oldbitch,NA
Post earthquake. WI friends. First trip to napa. They loved it! Napa valley is open. Come have aâ¦ http://t.co/7OmPfW1PD5,NA
If there's one thing I learned from the #napaquake it's that you should get your friends and just drink all that good wine you were saving.,NA
If it seems like I'm Internet-talking about the earthquake a lot it's because I've never been more terrified in my life and it blew my mind.,NA
'Twas nice to see @TarlaGrill @NapaAllegria and Cadet Napa open tonight.. #NapaStrong,NA
#DmArgeniis_x3 Grapes on the day of the earthquake: I was in Napa on the day of the earthquake.... http://t.co/2a6r1KdsyT #DmArgeniis_x3,NA
#Te_Amo_Raiinel Grapes on the day of the earthquake: I was in Napa on the day of the earthquak... http://t.co/EArqvdMMkE #Flakoh_Lindooh,NA
#Te_Amo_Raiinel â¥ âª Grapes on the day of the earthquake: I was in Napa on the day of the... http://t.co/vnwCCsreBJ #LosMiniDelSonido â«,NA
#napaquake @ Whole Foods Market Palo Alto http://t.co/6dukum7fGU,NA
Earthquakes. Earthquakes. Earthquakes. I can't sleep.,NA
Recent Google searches : Aaron Paul on a jetski. Earthquakes all over the world. Cooking Mama,NA
Another San Francisco #earthquake?! 4-5 on R-scale (my guess),NA
New game: Earthquake or Neighbors?,NA
wait there was just an earthquake out here,NA
If u ain't wit da quake den u don't feel me,NA
Churches coping from #Napa #Earthquake http://t.co/XLtd1VABwj,NA
Debris from #Napa #Earthquake http://t.co/VNWXbW0LDv,NA
Restaurants tagged after #Napa #Earthquake http://t.co/pZMkhidxbv,NA
What to wear for an earthquake http://t.co/rYU1E6olEK,NA
"@eljonne @eljonne - Geee! shaking sooo much! I feel like I'm in the ""quake"" again!",NA
"#Sismo #Earthquake M 1.6,  7km WNW of Cobb,  California http://t.co/TyiEzNBehp",A
Hard to say. #NapaStrong #OpenForBooziness @TheThomasNapa http://t.co/pDzfXGFZxF,NA
We should have another #CabernetDay in a few months. I don't think anyone in Napa cared about that yesterday. #NapaEarthquake,NA
"#napaquake How much damage in American Canyon? Hope all are getting help,  too.",NA
A 1.5 magnitude earthquake occurred in Northern California. Details: http://t.co/nF4pQ9H0D7 Map: http://t.co/IUlS6b3a4g,A
"#Sismo #Earthquake M 1.5,  5km WSW of Napa,  California http://t.co/IhwcOcIV8J",A
Quake damage cleaned up and first grapes of the season coming in at Saintsbury. #napaquakeâ¦ http://t.co/ayvAoKqO7m,NA
"A 1.9 magnitude earthquake occurred 1.86mi NNW of Green Valley,  California. Details: http://t.co/LxrxFyyotk Map: http://t.co/cal9ah8x5e",A
"A 1.3 magnitude earthquake occurred 2.49mi WSW of American Canyon,  California. Details: http://t.co/YiaHytcU7X Map: http://t.co/shyHLb0tSm",A
"#Sismo #Earthquake M 1.2,  6km WNW of The Geysers,  California http://t.co/hbE7a1bXu5",A
Disaster Council Discusses Emergency Preparedness Following 6.0 Napa Earthquake http://t.co/2P6e1wipwm,NA
#napaquake the crush is on today @saintsbury after being quake-delayed. Timing is everything. Story noon http://t.co/apxuMmRfRe,NA
Tourists pouring onto buses headed to #WineCountry; 1 company says biz is down. Live report @ 11a #mapit #earthquake http://t.co/K9w2ENBkYn,NA
@NaomiKooker Already bought some quake damaged wine! :),NA
Intrepid photographer Eric Risberg captures the scene as the post-quake crush begins. #napaquakeâ¦ http://t.co/gU1gzWfhGY,NA
"A 1.2 magnitude earthquake occurred 5.59mi WNW of Daly City,  California. Details: http://t.co/P5jsEwRWoI Map: http://t.co/csigt1D7qy",NA
"1.2 earthquake,  9km WNW of Daly City,  California. Aug 29 11:52am (2m ago,  depth 13km). http://t.co/zEDO44fgOd",NA
"#Sismo #Earthquake M 1.2,  9km WNW of Daly City,  California http://t.co/qq5n7G04wS",A
@aemorelan3 and @c_trex briefing the department on the ruptures they've mapped and measured from the #napaquake http://t.co/55nREL2myF,NA
@ucdavis researchers describe results of rapid field response to #napaquake using #structurefrommotion to map offsets http://t.co/VRMnMUko6c,NA
".@EdThralls Thanks buddy,  you guys too? #napaquake",NA
Thank you all for your continued support and understanding. #NapaQuake #NapaStrong #NapaValley #AndazNapa #DowntownNapa #WineCountry,NA
"The #napaquake hit on Sunday - 5 days later the city has its arms open to visitors! Come eat,  shop,  play! #Recovery http://t.co/JmArTL6AVz",NA
Inspiring quote on the Bistro Don Giovanni menu. #napaquake @ Bistro Don Giovanni http://t.co/fbqblkpElt,NA
#GoodAdvice from @KQED about Earthquake Safety Protocol Thanks @jwalpole for thinking of our family's safety http://t.co/sOKuoaC2kZ,NA
Happy Friday! #NapaStrong http://t.co/kI41OGqh1W,NA
#napastrong #napaquake #goodmanlibrary #weloveourcity #damionhamiltonphotographer @ Goodman Library http://t.co/cCk4RcA26W,NA
We â¤ï¸ Napa @TheRoostNapa #napaquake #earthquake #napa http://t.co/7HVhfN69y1,NA
"2.7 earthquake occurred at 29 Aug 2014 21:53:18 UTC,  7 km (4 mi) NW of The Geysers,  California. http://t.co/Ijhy24rw6Z",A
"Earthquake survivor (at @Lufthansa Flight LH 455 in San Francisco,  CA) http://t.co/irERlSpmPl",NA
"#Temblorâ¨ M 2.7,  7km NW of The Geysers,  California http://t.co/xcLMj2giNS #Earthquake #Sismo",A
Notice Extreme Danger #napa #earthquake http://t.co/PMn8fAolXT,A
"#Sismo #Earthquake M 2.7,  7km NW of The Geysers,  California http://t.co/8QHxzOxZPt",A
Right now Old Napa Courthouse staff gear up in protective suits to tour inside the red tag building #napaquake #KTVU http://t.co/RqrXxBBrnx,NA
Fishing then earthquakes game tomorrow ð,NA
"Quake humor! For sale ""runs great!!"" sign on destroyed car! #napa #earthquake http://t.co/coWlKAQtEW",NA
Tiny drone buzzing around Downtown #Napa. It sounds like a giant fly. #earthquake,NA
"@ladamic @johnmyleswhite (2/2) I bet the most common message posted was along the lines of ""there was an earthquake,  I am okay""",NA
"USGS: M 2.7 - 7km NW of The Geysers,  California http://t.co/yr5lFlB7Hv #earthquake",A
Belfor National Disaster Team is in town! #napaquake http://t.co/ksHYVauDYu,NA
"#drinknapa and help one of the wineries hit by the quake,  Page Wine Cellars http://t.co/3wZAsCcIrh incredible Sauv Blanc and Proprietary Red",NA
#Drone &amp; damaged building from #napaquake #earthquake #napa http://t.co/FELTOq5fQp,NA
Groups from #UCSD assess #napaquake damage with #Drones. Engineer says they use drones for life #earthquake http://t.co/bbjM5CeNl1,NA
Line of cars drive thru Downtown #Napa 1st St. checking out #earthquake damage http://t.co/rAiHshjP3H,NA
Aaawww first we're too far from napa to feel the quake then just now there was one 2 towns down from us and we are closer to napa! *le sad*,NA
#Napa Tourist Info Center on Franklin &amp; 1st is having an #earthquake sale on wine! Yum! http://t.co/M9MgFr52xw,NA
Give where you live: how to help Bay Area earthquake victims http://t.co/FS6NqzkoT3,NA
"Usually dry this time of year,  Green Valley Creek outside Fairfield is flowing w/groundwater. #southnapaquake http://t.co/Z4ODMwt8z8",NA
Patrons show their support for Cordair Fine Art...leave poems and best wishes on the wall #NapaStrong #mapit http://t.co/oyjHjfzljU,NA
Aveda Salon also broadcasts their intentions to rebuild @SalaSalon #NapaStrong http://t.co/ZX6Jb9Peuk,NA
2nd day in a row at @Five Dot Ranch @FiveDotRanch The new #bestburgerintown says me @erico #napastrong https://t.co/MGu8LYaEAh,NA
"Fair bit of earthquake damage but this city still rocks. Forget the wine,  we're here for the olive oilâ¦ http://t.co/8PaRmItycS",NA
Surreal! It's like something straight out of a movie! #napa #earthquake http://t.co/fnu3x9MPPm,NA
The @QuentCordair Art gallery has already exceeded its @gofundme goal of $10k. Lost all windows in #napaquake http://t.co/yXwhhX59Wa,NA
@nicksmithnews @five @FiveDotRanch @erico We'd be happy to bring you a burger. What's your 20? #NapaStrong,NA
#VeloPizzeria The Show Must Go On! Pizza Oven moved outside #napastrong #mapit http://t.co/WCxc9rjzSF,NA
Ready to Rock?! #NapaStrong City's free concert http://t.co/zQKiZMH8CT tonight in spite of quake LIVE 6pm #mapit http://t.co/GQ5xe43oyh,NA
Yowza! It's been red tagged! #napa #earthquake http://t.co/hhGc65dGIX,A
Notice Extreme Danger #napa #earthquake http://t.co/PMn8fAolXT,NA
The Church was supposed to have a picnic last Sunday. #napaquake prevented that. Tonight: Red Friday potluck! http://t.co/9UCo6cfno7,NA
"@CACustomHotTubs yep ,  can't get any fresher! #NapaStrong #14vintage",NA
This old girl has seen better days! Victorian rocked of her foundation #napa #quake http://t.co/uNfhnIzTW3,NA
This my world I grab the universe then play kickball and they wonder why these California earthquakes hit so hard,NA
.@velopizzeria is on the street tonight since their building was red tagged. Redd Wood donated the oven #NapaStrong http://t.co/sXOe4n91kt,A
ðð #NapaStrong ðð http://t.co/A5gY1SkAxp,NA
Apparently Trav thinks it's funny that I'm still traumatized from the earthquake because he just made me cry saying there was an earthquakeð«,NA
What an amazing sunset tonight in #NapaValley @StHelenaCA #NapaStrong http://t.co/Rt1weLoROu,NA
Trying to save an 1886 historic winery. #napaquake @ Trefethen Family Vineyards Napa http://t.co/ert4kq1CSj,NA
The quake delayed harvest begins saintsburywinery #napaquake @ Saintsbury Winery http://t.co/NdbFvSSwvv,NA
Pinot Noir from the Lee Vineyard on the first day of harvest saintsburywinery #napaquake #wine @â¦ http://t.co/Rxt22Wtp7k,NA
Keeping the Pinot Noir cool on the first day of harvest saintsburywinery #wine #napaharvest #napaquakeâ¦ http://t.co/2I2fA2bSby,NA
.@Napadowntown packed with people just 5 days post quake. Have a lot of love for this city right now. http://t.co/PEKnVwnVye,NA
"This #NapaEarthquake has brought new perspective. Just purchased ""Rocky Horror Picture Show"" on DVD. Maybe we'll have a party!",NA
If you want to destroy my sweater Hold this thread as I walk away that's the only song I'm hoping Weezer plays at aftershock,NA
Hundreds turn out for final Napa City nights summer series concert #NapaStrong http://t.co/lpu52M9sB2,NA
So...A 6.2 quake last week. Are we moving down to the Bay Area just in time for the biggie. Sheeee-it,NA
"Epicenter of the earthquake not too long ago. (@ City of American Canyon in American Canyon,  CA) https://t.co/272od2lZzd",NA
"Last pie - THANK YOU NAPA!!! #napaquake @Napadowntown @NapaChamber Stay tuned about tomorrow,  hopeful reopening http://t.co/aSmGgTIGDv",NA
A week late but only my Daenerys POP figurine fell over during the earthquake. Arya &amp; Sandor remained standing though. Foreshadowing? #got,NA
"Tonight we explore how businesses,  churches and families are rallying around each other post quake #NapaStrong http://t.co/98OHhX9vIB",NA
"A 1.9 magnitude earthquake occurred 2.49mi ESE of Sonoma,  California. Details: http://t.co/fSnCCp2knL Map: http://t.co/8XALKXxeMR",A
"A train passed El Castillito &amp; I thought it might be an earthquake for a sec,  and I was actually pretty OK with that predicament.",NA
Game Tomorrow Vs The Earthquakes ð,NA
"Day 5 Napa,  the city is in recovery mode. #napaquake #nbcbayarea #photoglife #behindthescenes @â¦ http://t.co/P8FYQce76v",NA
@SandhyaABC7 Thanks for showing my pic on the AIR and the mention. You're the Greatest! #NapaStrong,NA
"#Sismo #Earthquake M 1.2,  7km WNW of Cobb,  California http://t.co/Yz2HX2FulH",A
 hope there's no more earthquakes,NA
Don't have to look far for discounted wine in Napa... It's everywhere! #napaearthquake #NapaStrong http://t.co/OcgN9EmkMM,NA
This got my Labor Day Weekend off to a great start! #NapaStrong @ My Dock http://t.co/yRycLvFmSL,NA
A 1.7 magnitude earthquake occurred in Northern California. Details: http://t.co/vCqIaPwVjh Map: http://t.co/ftfcDwlHbo,A
"A 1.5 magnitude earthquake occurred 3.11mi SW of Napa,  California. Details: http://t.co/jJo49Aoo5H Map: http://t.co/2uAwU9Emya",A
"Good morning,  Napa!! #napastrong #napa #napavalley #anearthquakecantkeepusdown #home #hotairballoonsâ¦ http://t.co/DZFsxK0ESZ",NA
